Date and Time,Time (s),θ1,dθ1,d2dθ1,Position (m),Velocity (m/s),Acceleration (m/s¬≤),θ2,dθ2,d2dθ2,Position (m),Velocity (m/s),Acceleration (m/s¬≤)
4/10/2019 16:16,26.15,-0.052,-0.64,2.327,-0.0012,-0.015,0.056,0.07,0.524,-2.133,0.0017,0.013,-0.051
4/10/2019 16:16,26.2,-0.087,-0.465,3.685,-0.0021,-0.011,0.088,0.087,0.349,-2.909,0.0021,0.008,-0.069
4/10/2019 16:16,26.25,-0.105,-0.233,4.266,-0.0025,-0.006,0.102,0.105,0.175,-2.909,0.0025,0.004,-0.069
4/10/2019 16:16,26.3,-0.105,0,3.879,-0.0025,-4.34E-18,0.093,0.105,0.058,-2.521,0.0025,0.001,-0.06
4/10/2019 16:16,26.35,-0.105,0.175,3.103,-0.0025,0.004,0.074,0.105,-0.058,-2.521,0.0025,-0.001,-0.06
4/10/2019 16:16,26.4,-0.087,0.291,2.521,-0.0021,0.007,0.06,0.105,-0.175,-2.909,0.0025,-0.004,-0.069
4/10/2019 16:16,26.45,-0.07,0.407,2.327,-0.0017,0.01,0.056,0.087,-0.349,-2.909,0.0021,-0.008,-0.069
4/10/2019 16:16,26.5,-0.052,0.524,2.133,-0.0012,0.013,0.051,0.07,-0.524,-2.133,0.0017,-0.013,-0.051
4/10/2019 16:16,26.55,-0.017,0.64,1.551,-4.17E-04,0.015,0.037,0.035,-0.582,-0.97,8.33E-04,-0.014,-0.023
4/10/2019 16:16,26.6,0.017,0.698,0.582,4.17E-04,0.017,0.014,0,-0.582,-0.194,0,-0.014,-0.005
4/10/2019 16:16,26.65,0.052,0.698,-0.582,0.0012,0.017,-0.014,-0.017,-0.582,0.388,-4.17E-04,-0.014,0.009
4/10/2019 16:16,26.7,0.087,0.64,-1.745,0.0021,0.015,-0.042,-0.052,-0.582,1.357,-0.0012,-0.014,0.032
4/10/2019 16:16,26.75,0.122,0.524,-2.715,0.0029,0.013,-0.065,-0.087,-0.465,2.521,-0.0021,-0.011,0.06
4/10/2019 16:16,26.8,0.14,0.349,-3.297,0.0033,0.008,-0.079,-0.105,-0.291,3.103,-0.0025,-0.007,0.074
4/10/2019 16:16,26.85,0.157,0.175,-3.491,0.0037,0.004,-0.083,-0.105,-0.116,2.909,-0.0025,-0.003,0.069
4/10/2019 16:16,26.9,0.157,0,-3.491,0.0037,0,-0.083,-0.122,0,2.715,-0.0029,0,0.065
4/10/2019 16:16,26.95,0.157,-0.175,-3.491,0.0037,-0.004,-0.083,-0.105,0.116,2.715,-0.0025,0.003,0.065
4/10/2019 16:16,27,0.14,-0.349,-3.297,0.0033,-0.008,-0.079,-0.105,0.291,2.715,-0.0025,0.007,0.065
4/10/2019 16:16,27.05,0.122,-0.524,-2.715,0.0029,-0.013,-0.065,-0.087,0.407,2.327,-0.0021,0.01,0.056
4/10/2019 16:16,27.1,0.087,-0.64,-1.745,0.0021,-0.015,-0.042,-0.052,0.524,1.551,-0.0012,0.012,0.037
4/10/2019 16:16,27.15,0.052,-0.698,-0.582,0.0012,-0.017,-0.014,-0.035,0.582,0.776,-8.33E-04,0.014,0.019
4/10/2019 16:16,27.2,0.017,-0.698,0.388,4.17E-04,-0.017,0.009,0,0.582,3.11E-14,0,0.014,7.63E-16
4/10/2019 16:16,27.25,-0.017,-0.64,1.164,-4.17E-04,-0.015,0.028,0.035,0.582,-0.776,8.33E-04,0.014,-0.019
4/10/2019 16:16,27.3,-0.052,-0.582,1.939,-0.0012,-0.014,0.046,0.052,0.524,-1.745,0.0012,0.013,-0.042
4/10/2019 16:16,27.35,-0.07,-0.465,2.715,-0.0017,-0.011,0.065,0.087,0.407,-2.715,0.0021,0.01,-0.065
4/10/2019 16:16,27.4,-0.105,-0.291,3.491,-0.0025,-0.007,0.083,0.105,0.233,-3.103,0.0025,0.006,-0.074
4/10/2019 16:16,27.45,-0.105,-0.116,3.879,-0.0025,-0.003,0.093,0.105,0.058,-2.909,0.0025,0.001,-0.069
4/10/2019 16:16,27.5,-0.105,0.116,3.879,-0.0025,0.003,0.093,0.105,-0.058,-2.715,0.0025,-0.001,-0.065
4/10/2019 16:16,27.55,-0.105,0.291,3.491,-0.0025,0.007,0.083,0.105,-0.175,-2.909,0.0025,-0.004,-0.069
4/10/2019 16:16,27.6,-0.07,0.465,2.715,-0.0017,0.011,0.065,0.087,-0.349,-2.909,0.0021,-0.008,-0.069
4/10/2019 16:16,27.65,-0.052,0.582,1.939,-0.0012,0.014,0.046,0.07,-0.524,-2.133,0.0017,-0.013,-0.051
4/10/2019 16:16,27.7,-0.017,0.64,1.164,-4.17E-04,0.015,0.028,0.035,-0.582,-0.776,8.33E-04,-0.014,-0.019
4/10/2019 16:16,27.75,0.017,0.698,0.388,4.17E-04,0.017,0.009,0,-0.582,0.194,0,-0.014,0.005
4/10/2019 16:16,27.8,0.052,0.698,-0.582,0.0012,0.017,-0.014,-0.017,-0.524,0.582,-4.17E-04,-0.013,0.014
4/10/2019 16:16,27.85,0.087,0.64,-1.745,0.0021,0.015,-0.042,-0.052,-0.524,0.97,-0.0012,-0.012,0.023
4/10/2019 16:16,27.9,0.122,0.524,-2.715,0.0029,0.013,-0.065,-0.07,-0.465,1.745,-0.0017,-0.011,0.042
4/10/2019 16:16,27.95,0.14,0.349,-3.297,0.0033,0.008,-0.079,-0.105,-0.349,2.715,-0.0025,-0.008,0.065
4/10/2019 16:16,28,0.157,0.175,-3.491,0.0037,0.004,-0.083,-0.105,-0.175,3.103,-0.0025,-0.004,0.074
4/10/2019 16:16,28.05,0.157,0,-3.491,0.0037,0,-0.083,-0.122,0,3.103,-0.0029,0,0.074
4/10/2019 16:16,28.1,0.157,-0.175,-3.491,0.0037,-0.004,-0.083,-0.105,0.116,2.909,-0.0025,0.003,0.069
4/10/2019 16:16,28.15,0.14,-0.349,-3.297,0.0033,-0.008,-0.079,-0.105,0.291,2.715,-0.0025,0.007,0.065
4/10/2019 16:16,28.2,0.122,-0.524,-2.715,0.0029,-0.013,-0.065,-0.087,0.407,2.327,-0.0021,0.01,0.056
4/10/2019 16:16,28.25,0.087,-0.64,-1.745,0.0021,-0.015,-0.042,-0.052,0.524,1.551,-0.0012,0.013,0.037
4/10/2019 16:16,28.3,0.052,-0.698,-0.582,0.0012,-0.017,-0.014,-0.035,0.582,0.582,-8.33E-04,0.014,0.014
4/10/2019 16:16,28.35,0.017,-0.698,0.582,4.17E-04,-0.017,0.014,0,0.582,-0.582,0,0.014,-0.014
4/10/2019 16:16,28.4,-0.017,-0.64,1.551,-4.17E-04,-0.015,0.037,0.035,0.524,-1.357,8.33E-04,0.013,-0.032
4/10/2019 16:16,28.45,-0.052,-0.524,2.133,-0.0012,-0.013,0.051,0.052,0.407,-1.551,0.0012,0.01,-0.037
4/10/2019 16:16,28.5,-0.07,-0.407,2.327,-0.0017,-0.01,0.056,0.07,0.349,-1.551,0.0017,0.008,-0.037
4/10/2019 16:16,28.55,-0.087,-0.291,2.521,-0.0021,-0.007,0.06,0.087,0.291,-1.939,0.0021,0.007,-0.046
4/10/2019 16:16,28.6,-0.105,-0.175,3.103,-0.0025,-0.004,0.074,0.105,0.175,-2.715,0.0025,0.004,-0.065
4/10/2019 16:16,28.65,-0.105,0,3.879,-0.0025,-4.34E-18,0.093,0.105,0,-3.297,0.0025,4.34E-18,-0.079
4/10/2019 16:16,28.7,-0.105,0.233,4.266,-0.0025,0.006,0.102,0.105,-0.175,-3.297,0.0025,-0.004,-0.079
4/10/2019 16:16,28.75,-0.087,0.465,3.685,-0.0021,0.011,0.088,0.087,-0.349,-2.715,0.0021,-0.008,-0.065
4/10/2019 16:16,28.8,-0.052,0.64,2.327,-0.0012,0.015,0.056,0.07,-0.465,-1.939,0.0017,-0.011,-0.046
4/10/2019 16:16,28.85,-0.017,0.698,0.776,-4.17E-04,0.017,0.019,0.035,-0.524,-1.164,8.33E-04,-0.012,-0.028
4/10/2019 16:16,28.9,0.017,0.698,-0.388,4.17E-04,0.017,-0.009,0.017,-0.582,-0.388,4.17E-04,-0.014,-0.009
4/10/2019 16:16,28.95,0.052,0.64,-0.97,0.0012,0.015,-0.023,-0.017,-0.582,0.582,-4.17E-04,-0.014,0.014
4/10/2019 16:16,29,0.087,0.582,-1.357,0.0021,0.014,-0.032,-0.052,-0.524,1.357,-0.0012,-0.013,0.032
4/10/2019 16:16,29.05,0.105,0.524,-1.939,0.0025,0.013,-0.046,-0.07,-0.407,1.745,-0.0017,-0.01,0.042
4/10/2019 16:16,29.1,0.14,0.407,-2.909,0.0033,0.01,-0.069,-0.087,-0.349,2.133,-0.0021,-0.008,0.051
4/10/2019 16:16,29.15,0.157,0.233,-3.685,0.0037,0.006,-0.088,-0.105,-0.233,2.715,-0.0025,-0.006,0.065
4/10/2019 16:16,29.2,0.157,0,-3.879,0.0037,0,-0.093,-0.122,-0.058,3.103,-0.0029,-0.001,0.074
4/10/2019 16:16,29.25,0.157,-0.175,-3.685,0.0037,-0.004,-0.088,-0.105,0.116,2.909,-0.0025,0.003,0.069
4/10/2019 16:16,29.3,0.14,-0.349,-3.297,0.0033,-0.008,-0.079,-0.105,0.233,2.715,-0.0025,0.006,0.065
4/10/2019 16:16,29.35,0.122,-0.524,-2.715,0.0029,-0.012,-0.065,-0.087,0.349,2.521,-0.0021,0.008,0.06
4/10/2019 16:16,29.4,0.087,-0.64,-1.551,0.0021,-0.015,-0.037,-0.07,0.524,1.939,-0.0017,0.013,0.046
4/10/2019 16:16,29.45,0.052,-0.698,-0.194,0.0012,-0.017,-0.005,-0.035,0.582,0.776,-8.33E-04,0.014,0.019
4/10/2019 16:16,29.5,0.017,-0.64,0.776,4.17E-04,-0.015,0.019,0,0.582,-0.388,0,0.014,-0.009
4/10/2019 16:16,29.55,-0.017,-0.582,1.164,-4.17E-04,-0.014,0.028,0.017,0.524,-0.97,4.17E-04,0.013,-0.023
4/10/2019 16:16,29.6,-0.035,-0.524,1.357,-8.33E-04,-0.012,0.032,0.052,0.465,-1.357,0.0012,0.011,-0.032
4/10/2019 16:16,29.65,-0.07,-0.465,1.939,-0.0017,-0.011,0.046,0.07,0.407,-1.745,0.0017,0.01,-0.042
4/10/2019 16:16,29.7,-0.087,-0.349,2.715,-0.0021,-0.008,0.065,0.087,0.291,-2.327,0.0021,0.007,-0.056
4/10/2019 16:16,29.75,-0.105,-0.175,3.491,-0.0025,-0.004,0.083,0.105,0.175,-2.909,0.0025,0.004,-0.069
4/10/2019 16:16,29.8,-0.105,0,3.879,-0.0025,-4.34E-18,0.093,0.105,0,-3.103,0.0025,4.34E-18,-0.074
4/10/2019 16:16,29.85,-0.105,0.233,3.685,-0.0025,0.006,0.088,0.105,-0.175,-2.909,0.0025,-0.004,-0.069
4/10/2019 16:16,29.9,-0.087,0.407,2.909,-0.0021,0.01,0.069,0.087,-0.291,-2.521,0.0021,-0.007,-0.06
4/10/2019 16:16,29.95,-0.052,0.524,1.939,-0.0012,0.013,0.046,0.07,-0.407,-2.133,0.0017,-0.01,-0.051
4/10/2019 16:16,30,-0.035,0.582,1.357,-8.33E-04,0.014,0.032,0.052,-0.524,-1.551,0.0012,-0.013,-0.037
4/10/2019 16:16,30.05,0,0.64,0.97,0,0.015,0.023,0.017,-0.582,-0.582,4.17E-04,-0.014,-0.014
4/10/2019 16:16,30.1,0.035,0.698,0.388,8.33E-04,0.017,0.009,-0.017,-0.582,0.388,-4.17E-04,-0.014,0.009
4/10/2019 16:16,30.15,0.07,0.698,-0.776,0.0017,0.017,-0.019,-0.035,-0.524,1.164,-8.33E-04,-0.013,0.028
4/10/2019 16:16,30.2,0.105,0.64,-2.327,0.0025,0.015,-0.056,-0.07,-0.465,1.939,-0.0017,-0.011,0.046
4/10/2019 16:16,30.25,0.14,0.465,-3.685,0.0033,0.011,-0.088,-0.087,-0.349,2.521,-0.0021,-0.008,0.06
4/10/2019 16:16,30.3,0.157,0.233,-4.266,0.0037,0.006,-0.102,-0.105,-0.175,2.715,-0.0025,-0.004,0.065
4/10/2019 16:16,30.35,0.157,0,-3.879,0.0037,0,-0.093,-0.105,-0.058,2.521,-0.0025,-0.001,0.06
4/10/2019 16:16,30.4,0.157,-0.175,-3.103,0.0037,-0.004,-0.074,-0.105,0.058,2.521,-0.0025,0.001,0.06
4/10/2019 16:16,30.45,0.14,-0.291,-2.521,0.0033,-0.007,-0.06,-0.105,0.175,2.715,-0.0025,0.004,0.065
4/10/2019 16:16,30.5,0.122,-0.407,-2.327,0.0029,-0.01,-0.056,-0.087,0.349,2.521,-0.0021,0.008,0.06
4/10/2019 16:16,30.55,0.105,-0.524,-2.133,0.0025,-0.013,-0.051,-0.07,0.465,1.939,-0.0017,0.011,0.046
4/10/2019 16:16,30.6,0.07,-0.64,-1.551,0.0017,-0.015,-0.037,-0.035,0.524,1.164,-8.33E-04,0.012,0.028
4/10/2019 16:16,30.65,0.035,-0.698,-0.582,8.33E-04,-0.017,-0.014,-0.017,0.582,0.388,-4.17E-04,0.014,0.009
4/10/2019 16:16,30.7,0,-0.698,0.582,0,-0.017,0.014,0.017,0.582,-0.582,4.17E-04,0.014,-0.014
4/10/2019 16:16,30.75,-0.035,-0.64,1.745,-8.33E-04,-0.015,0.042,0.052,0.524,-1.551,0.0012,0.013,-0.037
4/10/2019 16:16,30.8,-0.07,-0.524,2.715,-0.0017,-0.013,0.065,0.07,0.407,-2.133,0.0017,0.01,-0.051
4/10/2019 16:16,30.85,-0.087,-0.349,3.297,-0.0021,-0.008,0.079,0.087,0.291,-2.521,0.0021,0.007,-0.06
4/10/2019 16:16,30.9,-0.105,-0.175,3.491,-0.0025,-0.004,0.083,0.105,0.175,-2.909,0.0025,0.004,-0.069
4/10/2019 16:16,30.95,-0.105,0,3.491,-0.0025,-4.34E-18,0.083,0.105,0,-3.103,0.0025,4.34E-18,-0.074
4/10/2019 16:16,31,-0.105,0.175,3.491,-0.0025,0.004,0.083,0.105,-0.175,-2.909,0.0025,-0.004,-0.069
4/10/2019 16:16,31.05,-0.087,0.349,3.297,-0.0021,0.008,0.079,0.087,-0.291,-2.521,0.0021,-0.007,-0.06
4/10/2019 16:16,31.1,-0.07,0.524,2.715,-0.0017,0.012,0.065,0.07,-0.407,-2.133,0.0017,-0.01,-0.051
4/10/2019 16:16,31.15,-0.035,0.64,1.745,-8.33E-04,0.015,0.042,0.052,-0.524,-1.551,0.0012,-0.013,-0.037
4/10/2019 16:16,31.2,0,0.698,0.582,0,0.017,0.014,0.017,-0.582,-0.582,4.17E-04,-0.014,-0.014
4/10/2019 16:16,31.25,0.035,0.698,-0.582,8.33E-04,0.017,-0.014,-0.017,-0.582,0.388,-4.17E-04,-0.014,0.009
4/10/2019 16:16,31.3,0.07,0.64,-1.551,0.0017,0.015,-0.037,-0.035,-0.524,1.164,-8.33E-04,-0.013,0.028
4/10/2019 16:16,31.35,0.105,0.524,-2.133,0.0025,0.012,-0.051,-0.07,-0.465,1.939,-0.0017,-0.011,0.046
4/10/2019 16:16,31.4,0.122,0.407,-2.521,0.0029,0.01,-0.06,-0.087,-0.349,2.521,-0.0021,-0.008,0.06
4/10/2019 16:16,31.45,0.14,0.291,-3.103,0.0033,0.007,-0.074,-0.105,-0.175,2.715,-0.0025,-0.004,0.065
4/10/2019 16:16,31.5,0.157,0.116,-3.685,0.0037,0.003,-0.088,-0.105,-0.058,2.521,-0.0025,-0.001,0.06
4/10/2019 16:16,31.55,0.157,-0.116,-3.685,0.0037,-0.003,-0.088,-0.105,0.058,2.521,-0.0025,0.001,0.06
4/10/2019 16:16,31.6,0.14,-0.291,-3.103,0.0033,-0.007,-0.074,-0.105,0.175,2.715,-0.0025,0.004,0.065
4/10/2019 16:16,31.65,0.122,-0.407,-2.521,0.0029,-0.01,-0.06,-0.087,0.349,2.521,-0.0021,0.008,0.06
4/10/2019 16:16,31.7,0.105,-0.524,-2.133,0.0025,-0.013,-0.051,-0.07,0.465,1.745,-0.0017,0.011,0.042
4/10/2019 16:16,31.75,0.07,-0.64,-1.551,0.0017,-0.015,-0.037,-0.035,0.524,0.776,-8.33E-04,0.013,0.019
4/10/2019 16:16,31.8,0.035,-0.698,-0.582,8.33E-04,-0.017,-0.014,-0.017,0.524,0.194,-4.17E-04,0.013,0.005
4/10/2019 16:16,31.85,0,-0.698,0.582,0,-0.017,0.014,0.017,0.524,-0.194,4.17E-04,0.012,-0.005
4/10/2019 16:16,31.9,-0.035,-0.64,1.745,-8.33E-04,-0.015,0.042,0.035,0.524,-0.776,8.33E-04,0.013,-0.019
4/10/2019 16:16,31.95,-0.07,-0.524,2.715,-0.0017,-0.012,0.065,0.07,0.465,-1.745,0.0017,0.011,-0.042
4/10/2019 16:16,32,-0.087,-0.349,3.297,-0.0021,-0.008,0.079,0.087,0.349,-2.715,0.0021,0.008,-0.065
4/10/2019 16:16,32.05,-0.105,-0.175,3.491,-0.0025,-0.004,0.083,0.105,0.175,-3.297,0.0025,0.004,-0.079
4/10/2019 16:16,32.1,-0.105,0,3.491,-0.0025,-4.34E-18,0.083,0.105,0,-3.297,0.0025,4.34E-18,-0.079
4/10/2019 16:16,32.15,-0.105,0.175,3.491,-0.0025,0.004,0.083,0.105,-0.175,-2.909,0.0025,-0.004,-0.069
4/10/2019 16:16,32.2,-0.087,0.349,3.297,-0.0021,0.008,0.079,0.087,-0.291,-2.327,0.0021,-0.007,-0.056
4/10/2019 16:16,32.25,-0.07,0.524,2.715,-0.0017,0.012,0.065,0.07,-0.407,-1.745,0.0017,-0.01,-0.042
4/10/2019 16:16,32.3,-0.035,0.64,1.745,-8.33E-04,0.015,0.042,0.052,-0.465,-1.357,0.0012,-0.011,-0.032
4/10/2019 16:16,32.35,0,0.698,0.582,0,0.017,0.014,0.017,-0.524,-0.97,4.17E-04,-0.012,-0.023
4/10/2019 16:16,32.4,0.035,0.698,-0.582,8.33E-04,0.017,-0.014,0,-0.582,-0.388,0,-0.014,-0.009
4/10/2019 16:16,32.45,0.07,0.64,-1.551,0.0017,0.015,-0.037,-0.035,-0.582,0.776,-8.33E-04,-0.014,0.019
4/10/2019 16:16,32.5,0.105,0.524,-2.133,0.0025,0.012,-0.051,-0.07,-0.524,2.133,-0.0017,-0.012,0.051
4/10/2019 16:16,32.55,0.122,0.407,-2.521,0.0029,0.01,-0.06,-0.087,-0.349,2.909,-0.0021,-0.008,0.069
4/10/2019 16:16,32.6,0.14,0.291,-3.103,0.0033,0.007,-0.074,-0.105,-0.175,2.909,-0.0025,-0.004,0.069
4/10/2019 16:16,32.65,0.157,0.116,-3.685,0.0037,0.003,-0.088,-0.105,-0.058,2.521,-0.0025,-0.001,0.06
4/10/2019 16:16,32.7,0.157,-0.116,-3.685,0.0037,-0.003,-0.088,-0.105,0.058,2.327,-0.0025,0.001,0.056
4/10/2019 16:16,32.75,0.14,-0.291,-3.103,0.0033,-0.007,-0.074,-0.105,0.175,2.327,-0.0025,0.004,0.056
4/10/2019 16:16,32.8,0.122,-0.407,-2.521,0.0029,-0.01,-0.06,-0.087,0.291,2.327,-0.0021,0.007,0.056
4/10/2019 16:16,32.85,0.105,-0.524,-2.133,0.0025,-0.012,-0.051,-0.07,0.407,2.133,-0.0017,0.01,0.051
4/10/2019 16:16,32.9,0.07,-0.64,-1.357,0.0017,-0.015,-0.032,-0.052,0.524,1.551,-0.0012,0.013,0.037
4/10/2019 16:16,32.95,0.035,-0.698,-0.194,8.33E-04,-0.017,-0.005,-0.017,0.582,0.582,-4.17E-04,0.014,0.014
4/10/2019 16:16,33,0,-0.64,0.776,0,-0.015,0.019,0.017,0.582,-0.388,4.17E-04,0.014,-0.009
4/10/2019 16:16,33.05,-0.035,-0.582,1.357,-8.33E-04,-0.014,0.032,0.035,0.524,-1.164,8.33E-04,0.013,-0.028
4/10/2019 16:16,33.1,-0.052,-0.524,1.939,-0.0012,-0.012,0.046,0.07,0.465,-1.939,0.0017,0.011,-0.046
4/10/2019 16:16,33.15,-0.087,-0.407,2.909,-0.0021,-0.01,0.069,0.087,0.349,-2.715,0.0021,0.008,-0.065
4/10/2019 16:16,33.2,-0.105,-0.233,3.685,-0.0025,-0.006,0.088,0.105,0.175,-3.297,0.0025,0.004,-0.079
4/10/2019 16:16,33.25,-0.105,0,3.879,-0.0025,-4.34E-18,0.093,0.105,0,-3.297,0.0025,4.34E-18,-0.079
4/10/2019 16:16,33.3,-0.105,0.175,3.685,-0.0025,0.004,0.088,0.105,-0.175,-2.715,0.0025,-0.004,-0.065
4/10/2019 16:16,33.35,-0.087,0.349,3.297,-0.0021,0.008,0.079,0.087,-0.291,-1.939,0.0021,-0.007,-0.046
4/10/2019 16:16,33.4,-0.07,0.524,2.715,-0.0017,0.013,0.065,0.07,-0.349,-1.551,0.0017,-0.008,-0.037
4/10/2019 16:16,33.45,-0.035,0.64,1.551,-8.33E-04,0.015,0.037,0.052,-0.407,-1.551,0.0012,-0.01,-0.037
4/10/2019 16:16,33.5,0,0.698,0.194,0,0.017,0.005,0.035,-0.524,-1.357,8.33E-04,-0.012,-0.032
4/10/2019 16:16,33.55,0.035,0.64,-0.776,8.33E-04,0.015,-0.019,0,-0.582,-0.582,0,-0.014,-0.014
4/10/2019 16:16,33.6,0.07,0.582,-1.164,0.0017,0.014,-0.028,-0.035,-0.582,0.582,-8.33E-04,-0.014,0.014
4/10/2019 16:16,33.65,0.087,0.524,-1.357,0.0021,0.013,-0.032,-0.052,-0.524,1.745,-0.0012,-0.013,0.042
4/10/2019 16:16,33.7,0.122,0.465,-2.133,0.0029,0.011,-0.051,-0.087,-0.407,2.715,-0.0021,-0.01,0.065
4/10/2019 16:16,33.75,0.14,0.349,-3.103,0.0033,0.008,-0.074,-0.105,-0.233,3.103,-0.0025,-0.006,0.074
4/10/2019 16:16,33.8,0.157,0.116,-3.685,0.0037,0.003,-0.088,-0.105,-0.058,2.909,-0.0025,-0.001,0.069
4/10/2019 16:16,33.85,0.157,-0.058,-3.685,0.0037,-0.001,-0.088,-0.105,0.058,2.521,-0.0025,0.001,0.06
4/10/2019 16:16,33.9,0.14,-0.233,-3.491,0.0033,-0.006,-0.083,-0.105,0.175,2.327,-0.0025,0.004,0.056
4/10/2019 16:16,33.95,0.14,-0.407,-3.297,0.0033,-0.01,-0.079,-0.087,0.291,2.133,-0.0021,0.007,0.051
4/10/2019 16:16,34,0.105,-0.582,-2.327,0.0025,-0.014,-0.056,-0.07,0.407,1.745,-0.0017,0.01,0.042
4/10/2019 16:16,34.05,0.07,-0.698,-0.776,0.0017,-0.017,-0.019,-0.052,0.465,1.357,-0.0012,0.011,0.032
4/10/2019 16:16,34.1,0.035,-0.64,0.388,8.33E-04,-0.015,0.009,-0.017,0.524,0.97,-4.17E-04,0.012,0.023
4/10/2019 16:16,34.15,0,-0.582,0.776,0,-0.014,0.019,0,0.582,0.388,0,0.014,0.009
4/10/2019 16:16,34.2,-0.017,-0.582,0.97,-4.17E-04,-0.014,0.023,0.035,0.582,-0.776,8.33E-04,0.014,-0.019
4/10/2019 16:16,34.25,-0.052,-0.524,1.745,-0.0012,-0.012,0.042,0.07,0.524,-2.133,0.0017,0.012,-0.051
4/10/2019 16:16,34.3,-0.087,-0.407,2.715,-0.0021,-0.01,0.065,0.087,0.349,-3.103,0.0021,0.008,-0.074
4/10/2019 16:16,34.35,-0.087,-0.233,3.297,-0.0021,-0.006,0.079,0.105,0.175,-3.491,0.0025,0.004,-0.083
4/10/2019 16:16,34.4,-0.105,-0.058,3.491,-0.0025,-0.001,0.083,0.105,0,-3.297,0.0025,4.34E-18,-0.079
4/10/2019 16:16,34.45,-0.105,0.116,3.297,-0.0025,0.003,0.079,0.105,-0.175,-2.715,0.0025,-0.004,-0.065
4/10/2019 16:16,34.5,-0.087,0.291,2.909,-0.0021,0.007,0.069,0.087,-0.291,-1.939,0.0021,-0.007,-0.046
4/10/2019 16:16,34.55,-0.07,0.407,2.521,-0.0017,0.01,0.06,0.07,-0.349,-1.551,0.0017,-0.008,-0.037
4/10/2019 16:16,34.6,-0.052,0.524,2.133,-0.0012,0.012,0.051,0.052,-0.407,-1.551,0.0012,-0.01,-0.037
4/10/2019 16:16,34.65,-0.017,0.64,1.551,-4.17E-04,0.015,0.037,0.035,-0.524,-1.164,8.33E-04,-0.013,-0.028
4/10/2019 16:16,34.7,0.017,0.698,0.582,4.17E-04,0.017,0.014,0,-0.582,1.33E-14,0,-0.014,3.12E-16
4/10/2019 16:16,34.75,0.052,0.698,-0.582,0.0012,0.017,-0.014,-0.035,-0.524,1.164,-8.33E-04,-0.012,0.028
4/10/2019 16:16,34.8,0.087,0.64,-1.745,0.0021,0.015,-0.042,-0.052,-0.407,1.551,-0.0012,-0.01,0.037
4/10/2019 16:16,34.85,0.122,0.524,-2.715,0.0029,0.012,-0.065,-0.07,-0.349,1.551,-0.0017,-0.008,0.037
4/10/2019 16:16,34.9,0.14,0.349,-3.297,0.0033,0.008,-0.079,-0.087,-0.291,1.939,-0.0021,-0.007,0.046
4/10/2019 16:16,34.95,0.157,0.175,-3.685,0.0037,0.004,-0.088,-0.105,-0.175,2.715,-0.0025,-0.004,0.065
4/10/2019 16:16,35,0.157,0,-3.879,0.0037,0,-0.093,-0.105,0,3.103,-0.0025,-4.34E-18,0.074
4/10/2019 16:16,35.05,0.157,-0.233,-3.685,0.0037,-0.006,-0.088,-0.105,0.175,2.909,-0.0025,0.004,0.069
4/10/2019 16:16,35.1,0.14,-0.407,-2.909,0.0033,-0.01,-0.069,-0.087,0.291,2.327,-0.0021,0.007,0.056
4/10/2019 16:16,35.15,0.105,-0.524,-1.939,0.0025,-0.013,-0.046,-0.07,0.407,1.745,-0.0017,0.01,0.042
4/10/2019 16:16,35.2,0.087,-0.582,-1.357,0.0021,-0.014,-0.032,-0.052,0.465,1.164,-0.0012,0.011,0.028
4/10/2019 16:16,35.25,0.052,-0.64,-0.776,0.0012,-0.015,-0.019,-0.017,0.524,0.582,-4.17E-04,0.012,0.014
4/10/2019 16:16,35.3,0.017,-0.698,0.194,4.17E-04,-0.017,0.005,0,0.524,5.44E-14,0,0.013,1.34E-15
4/10/2019 16:16,35.35,-0.017,-0.64,1.357,-4.17E-04,-0.015,0.032,0.035,0.524,-0.776,8.33E-04,0.012,-0.019
4/10/2019 16:16,35.4,-0.052,-0.524,2.133,-0.0012,-0.013,0.051,0.052,0.465,-1.551,0.0012,0.011,-0.037
4/10/2019 16:16,35.45,-0.07,-0.407,2.521,-0.0017,-0.01,0.06,0.087,0.349,-2.327,0.0021,0.008,-0.056
4/10/2019 16:16,35.5,-0.087,-0.291,3.103,-0.0021,-0.007,0.074,0.087,0.233,-2.715,0.0021,0.006,-0.065
4/10/2019 16:16,35.55,-0.105,-0.116,3.685,-0.0025,-0.003,0.088,0.105,0.058,-2.909,0.0025,0.001,-0.069
4/10/2019 16:16,35.6,-0.105,0.116,3.685,-0.0025,0.003,0.088,0.105,-0.058,-2.909,0.0025,-0.001,-0.069
4/10/2019 16:16,35.65,-0.087,0.291,3.103,-0.0021,0.007,0.074,0.087,-0.233,-2.715,0.0021,-0.006,-0.065
4/10/2019 16:16,35.7,-0.07,0.407,2.521,-0.0017,0.01,0.06,0.087,-0.349,-2.327,0.0021,-0.008,-0.056
4/10/2019 16:16,35.75,-0.052,0.524,2.133,-0.0012,0.012,0.051,0.052,-0.465,-1.551,0.0012,-0.011,-0.037
4/10/2019 16:16,35.8,-0.017,0.64,1.551,-4.17E-04,0.015,0.037,0.035,-0.524,-0.776,8.33E-04,-0.013,-0.019
4/10/2019 16:16,35.85,0.017,0.698,0.582,4.17E-04,0.017,0.014,0,-0.524,0,0,-0.012,0
4/10/2019 16:16,35.9,0.052,0.698,-0.582,0.0012,0.017,-0.014,-0.017,-0.524,0.582,-4.17E-04,-0.013,0.014
